logFC;AveExpr;t;P.Value;adj.P.Val;B
LOC440311;-1.74376003506594;-2.19698778044284;-2.22945989369672;0.0297102162067425;0.999256156617403;-3.54918122443318
SCARNA9;2.15327121401864;-1.86370236069644;2.22786276429842;0.0298226612472851;0.999256156617403;-3.54975589616752
NTSR1;-1.91250918285494;-2.77253222780878;-2.24612224281435;0.028559242614143;0.999256156617403;-3.56396405401797
SASH3;-1.76484862070371;-3.33406933714095;-2.2605149889836;0.0275969536908978;0.999256156617403;-3.56500617678237
ELOVL3;1.57559761923998;-0.614182898908831;2.19938393577053;0.031891681505065;0.999256156617403;-3.57068152795427
OSGIN1;-0.656487648016594;4.523951612602;-2.32911502647867;0.0233940944506732;0.999256156617403;-3.57143088889852
DEC1;-1.7363984251237;-2.89768104075769;-2.2548712819045;0.0279708143980457;0.999256156617403;-3.57209850073853
CD300C;-2.00059304144617;-3.26923373551426;-2.23647526154347;0.0292207220269494;0.999256156617403;-3.57413229113567
SIGLEC5;-1.70104333164477;-3.67134417997115;-2.25502882630661;0.0279603175652725;0.999256156617403;-3.57429210470619
PTPN2;0.390491770705538;5.2162071262659;2.31292474597254;0.0243310425023991;0.999256156617403;-3.57445071905464
FOLR1;-1.65962371163759;-0.49636667628199;-2.21269430316397;0.0309094422311407;0.999256156617403;-3.581421045681
GNRHR;-1.97627418270002;-2.78732738525959;-2.22760423068246;0.0298408984344739;0.999256156617403;-3.58553336296137
HPN;-1.71800928272092;-2.17023786687761;-2.22126186312824;0.0302913864914663;0.999256156617403;-3.5890246642866
DUSP13;-1.8798590366912;-1.84154018345732;-2.18573564068886;0.0329272701928704;0.999256156617403;-3.59247046874517
KLHL21;-0.554188600781139;5.36029769088228;-2.31138681299016;0.024421757284749;0.999256156617403;-3.5932266634241
CLN8;-0.431115277621336;5.06924953656984;-2.31260755591391;0.0243497273486657;0.999256156617403;-3.59741997232174
JRK;-0.402268508560724;4.34612500648556;-2.31205161601183;0.0243825071189212;0.999256156617403;-3.60289195335866
CCDC18;0.564560708714082;2.82925685172927;2.26306356677833;0.0274295805938559;0.999256156617403;-3.60601676574485
UBA7;1.40236286547865;1.5403709425552;2.14802887730439;0.0359433552728916;0.999256156617403;-3.60837963781196
AMDHD2;-0.607713729332441;3.2368814125357;-2.28022366799083;0.0263258379545704;0.999256156617403;-3.60859899756474
THOC7;0.365894787434498;5.76069684567517;2.30939306202983;0.0245398060786619;0.999256156617403;-3.61106455500976
MAP3K14;-0.499188500415347;5.14110011571872;-2.32736162627215;0.0234939902575282;0.999256156617403;-3.6151170888399
NMI;0.424199146107444;4.86632088785832;2.28242212587968;0.0261873167002396;0.999256156617403;-3.62121061309839
SNORD102;-1.66335250084944;-0.891634414308744;-2.17132367079466;0.0340527605033867;0.999256156617403;-3.62262952473897
SNORD99;-1.64491937439313;-0.8327608808003;-2.15531353230034;0.035342495650058;0.999256156617403;-3.62879420564098
RRAGD;-0.502874538218747;2.84608430160217;-2.23778015282837;0.0291304634008481;0.999256156617403;-3.63169263829601
ACPP;-1.44581289766508;-1.01960032622836;-2.1833422479384;0.0331118868167506;0.999256156617403;-3.6327185186589
VPREB3;1.66628626634606;-1.98380301883967;2.15700076579761;0.0352045887481218;0.999256156617403;-3.63675726477406
ZNHIT6;0.387362340929072;5.23448452161832;2.273614500699;0.0267461913673129;0.999256156617403;-3.64069299519487
SNORD65;1.49401650662546;-1.86822282988694;2.15941772649057;0.0350078584634956;0.999256156617403;-3.64170632722032
LOC646214;-1.46885033231714;-0.335946542238038;-2.1263553812378;0.037784210468357;0.999256156617403;-3.64246756921967
IGSF6;-1.7363984251237;-3.14679307082433;-2.18863440479018;0.0327048826229748;0.999256156617403;-3.65430717536075
GTPBP10;0.403900088688152;4.40063682589078;2.25428128509655;0.0280101555505831;0.999256156617403;-3.65564570896129
TM4SF20;0.454010271156934;1.21299693233976;2.29870431143028;0.0251813722118607;0.999256156617403;-3.6591439017223
ADRA2A;-1.49237843824556;-2.43840660410538;-2.17626584847297;0.033663059539493;0.999256156617403;-3.6595522835922
PCDHGA12;-1.72500591832682;-1.94878381655072;-2.17311684671787;0.0339109097564592;0.999256156617403;-3.66076993094029
CCDC58;0.481768733294609;4.71583915608349;2.24908848083709;0.0283585296625136;0.999256156617403;-3.66088524008509
POU3F3;-1.58100562190605;-2.98769700229288;-2.13598127544557;0.036956701890122;0.999256156617403;-3.66527005627289
MUC6;-1.45289171451224;-1.8632988080298;-2.1090119298648;0.0393160541480501;0.999256156617403;-3.66903292040253
USP48;0.324965091785198;5.5711834614912;2.28172588414834;0.0262311156516606;0.999256156617403;-3.66975372193616
GABBR2;-1.85171519482658;-1.53217880073457;-2.13272809722587;0.0372345785905574;0.999256156617403;-3.67082460086487
AOX1;0.741047651092564;2.73252203569458;2.15843230501924;0.0350879509751278;0.999256156617403;-3.67514058338333
CEBPZ;0.484793923189343;6.51195806397743;2.29965887151056;0.0251234771409508;0.999256156617403;-3.67578592726078
GGT8P;-0.69878511033104;0.174980491394151;-2.19426902673548;0.032276379093543;0.999256156617403;-3.69251625207523
EAF2;0.681723545703029;1.12332768803005;2.10959349759162;0.0392638237130998;0.999256156617403;-3.69883641407438
IDO2;-2.03757207421385;-3.39252620508804;-2.14659096415404;0.0360630093149113;0.999256156617403;-3.70158377083025
